Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-36-0700-2019-fe1,Civilian,CA0360700,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"neck_throat, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, front_below_waist, rear_below_waist",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,"other_dangerous_weapon, unknown",,TRUE,life_threatening,none_of_these,FALSE,,,,,,
URSUS-36-0700-2019-fe1,Officer,CA0360700,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-0700-2019-fe1,Officer,CA0360700,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,tactical
URSUS-36-0700-2019-fe1,Officer,CA0360700,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,tactical
URSUS-36-0900-2019-9d8,Civilian,CA0360900,male,black,,,26_30,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, arms_hands",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,drug_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-0900-2019-9d8,Officer,CA0360900,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-36-1000-2019-01d,Civilian,CA0361000,male,black,,,51_55,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,head,FALSE,"other_physical_contact, blunt_impact_weapon",TRUE,"other_physical_contact, blunt_impact_weapon",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-01d,Officer,CA0361000,male,black,,,31_35,FALSE,,,,FALSE,front_lower_abdomen,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-01d,Officer,CA0361000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-0bc,Civilian,CA0361000,male,black,,,46_50,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_lower_abdomen,TRUE,"electronic_device, discharge_of_firearm_hit",TRUE,"electronic_device, discharge_of_firearm_hit",TRUE,TRUE,drug_impairment,TRUE,245(C) ASLT PO/FIREMAN W/FIREARM,TRUE,"knife_blade_stabbing, other_dangerous_weapon",,TRUE,life_threatening,in_custody_other,TRUE,"knife_blade_stabbing, other_dangerous_weapon",,,,,
URSUS-36-1000-2019-0bc,Officer,CA0361000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-0bc,Officer,CA0361000,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-0bc,Officer,CA0360000,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-0db,Civilian,CA0361000,female,black,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"neck_throat, arms_hands, front_legs",FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-0db,Officer,CA0361000,male,black,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-36-1000-2019-0db,Officer,CA0361000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-36-1000-2019-108,Civilian,CA0361000,male,hawaiian_islander,,pacific_islander,31_35,TRUE,death,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, rear_below_waist",TRUE,"electronic_device, impact_projectile, discharge_of_firearm_hit",TRUE,"electronic_device, impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,"drug_impairment, alcohol_impairment",TRUE, ,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-36-1000-2019-108,Officer,CA0361000,female,black,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-108,Officer,CA0361000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-108,Officer,CA0361000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-197,Civilian,CA0361000,male,white,,,61_65,TRUE,serious_injury,"internal_injury, abrasion_laceration, dislocation, bruised",treated_at_facility_released,FALSE,"head, front_upper_chest, rear_upper_back, arms_hands",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,mental_disability,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-36-1000-2019-197,Officer,CA0361000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-197,Officer,CA0361000,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,"head, front_upper_chest, rear_upper_back, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-1a2,Civilian,CA0361000,male,white,,,51_55,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, rear_upper_back, rear_lower_back, arms_hands, rear_legs",TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-1a2,Officer,CA0361000,male,white,,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-1a2,Officer,CA0361000,male,asian,other_asian,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-260,Civilian,CA0361000,male,hispanic,,,26_30,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"front_upper_chest, front_lower_abdomen, arms_hands, front_legs, rear_legs",FALSE,"other_control_hold, other_physical_contact, blunt_impact_weapon",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-260,Officer,CA0361000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-260,Officer,CA0361000,male,white,,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-260,Officer,CA0361000,male,white,,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-33e,Civilian,CA0361000,male,white,,,31_35,TRUE,serious_injury,"bone_fracture, internal_injury, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, neck_throat, rear_upper_back, front_lower_abdomen, arms_hands, front_legs",FALSE,"other_control_hold, other_physical_contact, electronic_device, blunt_impact_weapon",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon, electronic_device",FALSE,FALSE,drug_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-33e,Officer,CA0361000,male,hispanic,,,26_30,TRUE,injury,bruised,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-33e,Officer,CA0361000,female,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-33e,Officer,CA0361000,male,hispanic,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-39e,Civilian,CA0361000,male,black,,,51_55,TRUE,serious_injury,"abrasion_laceration, dislocation, bruised",treated_at_facility_released,FALSE,"rear_lower_back, arms_hands",TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-39e,Officer,CA0361000,male,white,,,21_25,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-647,Civilian,CA0361000,male,hispanic,,,21_25,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"front_upper_chest, rear_upper_back, arms_hands",TRUE,"other_physical_contact, other_control_hold",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-647,Officer,CA0361000,male,white,,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-666,Civilian,CA0361000,male,hispanic,,,26_30,TRUE,serious_injury,"unconscious, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, neck_throat, rear_upper_back, rear_lower_back, arms_hands, front_legs, rear_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,"drug_impairment, alcohol_impairment",FALSE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-666,Officer,CA0361000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-666,Officer,CA0361000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-666,Officer,CA0361000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-862,Civilian,CA0361000,male,black,,,31_35,TRUE,serious_injury,"unconscious, abrasion_laceration, dislocation",treated_at_facility_released,FALSE,"neck_throat, arms_hands",TRUE,"carotid_hold, other_control_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-862,Officer,CA0361000,male,white,,,21_25,TRUE,injury,bruised,no_medical_aid,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-36-1000-2019-94b,Civilian,CA0361000,male,hispanic,,,10_17,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"rear_upper_back, arms_hands",TRUE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,none,FALSE,459 BURGLARY,TRUE,firearm,,TRUE,life_threatening,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-36-1000-2019-94b,Officer,CA0361000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-36-1000-2019-94b,Officer,CA0361000,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,patrol_uniform
URSUS-36-1000-2019-9ad,Civilian,CA0361000,male,white,,,46_50,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest, front_lower_abdomen, arms_hands",FALSE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-9ad,Officer,CA0361000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-9ad,Officer,CA0361000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-afa,Civilian,CA0361000,male,hispanic,,,26_30,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"neck_throat, front_lower_abdomen",TRUE,"other_physical_contact, carotid_hold",TRUE,"carotid_hold, other_physical_contact",FALSE,FALSE,none,FALSE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-afa,Officer,CA0361000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-36-1000-2019-b35,Civilian,CA0361000,male,white,,,26_30,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"neck_throat, arms_hands, front_legs, rear_legs",TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,"drug_impairment, alcohol_impairment",FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-b35,Officer,CA0361000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b35,Officer,CA0361000,female,hispanic,,,21_25,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b35,Officer,CA0361000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b35,Officer,CA0361000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b35,Officer,CA0361000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b89,Civilian,CA0361000,male,hispanic,,,31_35,TRUE,serious_injury,"bone_fracture, internal_injury, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, rear_upper_back, arms_hands, front_legs, rear_legs",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon, electronic_device",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon, electronic_device",FALSE,FALSE,drug_impairment,FALSE,2800.2(A) EVADE PO:DISREGARD SAFETY,TRUE,unknown,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-36-1000-2019-b89,Officer,CA0361000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b89,Officer,CA0361000,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b89,Officer,CA0361000,female,white,,,36_40,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-b89,Officer,CA0361000,male,hawaiian_islander,,pacific_islander,31_35,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-bab,Civilian,CA0361000,male,hispanic,,,41_45,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, front_below_waist, arms_hands, front_legs",FALSE,"other_control_hold, other_physical_contact, blunt_impact_weapon, electronic_device",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon, electronic_device",FALSE,FALSE,drug_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-bab,Officer,CA0361000,male,hispanic,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-bab,Officer,CA0361000,male,hispanic,,,21_25,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-bab,Officer,CA0361000,male,black,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-c23,Civilian,CA0361000,male,white,,,21_25,TRUE,serious_injury,"unconscious, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest, arms_hands, front_legs",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,TRUE,10851(A) VEHICLE THEFT,TRUE,firearm,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-c23,Officer,CA0361000,male,white,,,26_30,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-c23,Officer,CA0361000,male,asian,other_asian,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-c72,Civilian,CA0361000,male,hispanic,,,26_30,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, front_upper_chest, arms_hands",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon",TRUE,"other_control_hold, other_physical_contact, blunt_impact_weapon",FALSE,FALSE,drug_impairment,TRUE,2800.2(A) EVADE PO:DISREGARD SAFETY,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-c72,Officer,CA0361000,male,black,,,26_30,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-c72,Officer,CA0361000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-36-1000-2019-c82,Civilian,CA0361000,male,hispanic,,,21_25,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"rear_lower_back, arms_hands",TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,erratic,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-c82,Officer,CA0361000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-36-1000-2019-d5c,Civilian,CA0361000,male,black,,,21_25,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,head,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,FALSE,245(D)(1) ASLT PO W/FIREARM,TRUE,firearm,,FALSE,,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-d5c,Officer,CA0361000,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-36-1000-2019-e85,Civilian,CA0361000,male,black,,,31_35,TRUE,serious_injury,"bone_fracture, internal_injury, gunshot_wound",critial_injuries,FALSE,front_lower_abdomen,TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,firearm,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-36-1000-2019-e85,Officer,CA0361000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-37-0000-2019-02b,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,serious_injury,"bone_fracture, internal_injury, abrasion_laceration",critial_injuries,FALSE,"neck_throat, front_upper_chest, front_lower_abdomen, arms_hands, front_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,OUTSIDEWARR/F OUTSIDE WARRANT/FELONY,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-02b,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-02b,Officer,CA0370000,male,white,,,26_30,TRUE,serious_injury,"bone_fracture, abrasion_laceration",no_medical_aid,FALSE,"head, neck_throat, front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-02b,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
